snow_type_dry,snow_type_unknown,snow_type_wet,trigger_type_explosive,trigger_type_natural,trigger_type_unknown,max_elevation,min_elevation,aspect_degrees,length,width,perimeter,area,aval_size_class,weight_AAI,risk_index
0,0,0,0,1,0,2571.0,2522.0,321.0,77.0,9.0,162.0,528.0,2,2,0
1,0,0,0,0,1,2082.0,2001.0,177.0,186.0,74.0,433.0,9879.0,2,2,0
0,0,0,0,1,0,2498.0,2439.0,352.0,87.0,15.0,185.0,866.0,2,2,0
0,0,0,0,1,0,2584.0,2508.0,301.0,98.0,31.0,215.0,1868.0,2,2,0
0,0,0,0,1,0,2260.0,2198.0,112.0,105.0,24.0,237.0,1702.0,2,2,0
0,0,0,0,1,0,2692.0,2633.0,287.0,107.0,18.0,223.0,1187.0,2,2,0
0,0,0,0,1,0,1845.0,1772.0,99.0,103.0,31.0,236.0,2644.0,2,2,0
0,0,0,0,1,0,2548.0,2493.0,22.0,100.0,21.0,218.0,1485.0,2,2,0
1,0,0,0,0,1,2050.0,1864.0,84.0,291.0,57.0,625.0,11306.0,2,2,0
0,0,0,0,1,0,2078.0,2007.0,41.0,95.0,35.0,220.0,2276.0,2,2,0
0,0,0,0,1,0,2088.0,2038.0,136.0,74.0,35.0,183.0,2001.0,2,2,0
0,0,0,0,1,0,2592.0,2508.0,271.0,96.0,25.0,211.0,1353.0,2,2,0
0,0,0,0,1,0,2233.0,2154.0,140.0,96.0,29.0,223.0,1734.0,2,2,0
0,0,0,0,1,0,1902.0,1839.0,110.0,95.0,108.0,354.0,7847.0,2,2,0
0,0,0,0,1,0,2378.0,2319.0,29.0,93.0,22.0,199.0,1322.0,2,2,0
1,0,0,0,0,1,2520.0,2391.0,61.0,170.0,31.0,356.0,3139.0,2,2,0
0,0,0,0,1,0,1784.0,1718.0,49.0,108.0,31.0,254.0,2530.0,2,2,0
1,0,0,1,0,0,2609.0,2410.0,58.0,300.0,209.0,972.0,42500.0,2,2,0
0,0,0,0,1,0,2565.0,2485.0,272.0,103.0,15.0,214.0,965.0,2,2,0
0,0,0,0,1,0,2419.0,2337.0,170.0,88.0,135.0,387.0,9549.0,2,2,0
0,0,0,0,1,0,2059.0,2034.0,230.0,77.0,19.0,174.0,1219.0,2,2,0
0,0,0,0,1,0,2268.0,2171.0,299.0,82.0,19.0,180.0,754.0,2,2,0
1,0,0,1,0,0,2144.0,1913.0,65.0,279.0,43.0,598.0,6629.0,2,2,0
0,0,0,0,1,0,2298.0,2241.0,55.0,106.0,45.0,261.0,3762.0,2,2,0
1,0,0,0,0,1,2622.0,2456.0,78.0,265.0,59.0,581.0,9292.0,2,2,0
0,0,0,0,1,0,2456.0,2384.0,355.0,104.0,22.0,219.0,1509.0,2,2,0
0,0,0,0,1,0,2498.0,2417.0,290.0,94.0,40.0,231.0,2972.0,2,2,0
1,0,0,1,0,0,2162.0,2015.0,231.0,207.0,46.0,452.0,5174.0,2,2,0
0,0,0,0,1,0,2597.0,2529.0,304.0,91.0,16.0,194.0,739.0,2,2,0
0,0,0,0,1,0,1901.0,1812.0,53.0,107.0,12.0,220.0,711.0,2,2,0
1,0,0,1,0,0,2535.0,2373.0,84.0,240.0,100.0,601.0,15258.0,2,2,0
1,0,0,1,0,0,2323.0,2167.0,194.0,246.0,57.0,526.0,8847.0,2,2,0
1,0,0,1,0,0,2753.0,2598.0,92.0,276.0,82.0,648.0,11773.0,2,2,0
0,0,0,0,1,0,2656.0,2592.0,305.0,104.0,31.0,241.0,2639.0,2,2,0
0,0,0,0,1,0,1890.0,1831.0,108.0,110.0,23.0,250.0,2066.0,2,2,0
0,0,0,0,1,0,2560.0,2485.0,9.0,104.0,24.0,224.0,1425.0,2,2,0
0,0,0,0,1,0,2509.0,2433.0,71.0,101.0,20.0,208.0,1140.0,2,2,0
0,0,0,0,1,0,2272.0,2211.0,47.0,93.0,20.0,202.0,1415.0,2,2,0
0,0,0,0,1,0,2058.0,2005.0,4.0,104.0,52.0,265.0,4264.0,2,2,0
0,0,0,0,1,0,2390.0,2324.0,103.0,104.0,25.0,227.0,1888.0,2,2,0
0,0,0,0,1,0,2523.0,2454.0,129.0,97.0,28.0,213.0,1622.0,2,2,0
0,0,0,0,1,0,2401.0,2354.0,303.0,93.0,64.0,264.0,4400.0,2,2,0
0,0,0,0,1,0,2521.0,2470.0,245.0,73.0,13.0,156.0,593.0,2,2,0
0,0,0,0,1,0,2119.0,2041.0,59.0,104.0,37.0,259.0,3108.0,2,2,0
0,0,0,0,1,0,2475.0,2409.0,176.0,109.0,64.0,339.0,4057.0,2,2,0
1,0,0,0,0,1,2576.0,2526.0,46.0,51.0,18.0,124.0,247.0,2,2,0
0,0,0,0,1,0,2430.0,2347.0,179.0,100.0,9.0,212.0,762.0,2,2,0
1,0,0,1,0,0,2385.0,2240.0,139.0,243.0,67.0,543.0,10954.0,2,2,0
1,0,0,1,0,0,2618.0,2467.0,48.0,243.0,178.0,736.0,31955.0,2,2,0
0,0,0,0,1,0,2251.0,2161.0,52.0,101.0,20.0,214.0,1038.0,2,2,0
1,0,0,1,0,0,2348.0,2202.0,137.0,305.0,78.0,709.0,16433.0,3,3,0
0,0,0,0,1,0,2207.0,2132.0,116.0,109.0,25.0,243.0,2307.0,2,2,0
1,0,0,0,0,1,2456.0,2217.0,36.0,227.0,40.0,474.0,6453.0,2,2,0
1,0,0,0,0,1,2259.0,2092.0,79.0,293.0,23.0,599.0,3030.0,2,2,0
1,0,0,1,0,0,2730.0,2432.0,104.0,328.0,788.0,1840.0,157495.0,3,3,0
0,0,0,0,1,0,2586.0,2500.0,255.0,108.0,25.0,243.0,2237.0,2,2,0
1,0,0,1,0,0,2641.0,2463.0,53.0,282.0,83.0,678.0,16868.0,2,2,0
1,0,0,0,0,1,2265.0,2179.0,120.0,119.0,90.0,340.0,8177.0,2,2,0
0,0,0,0,1,0,2094.0,2044.0,180.0,107.0,33.0,239.0,2633.0,2,2,0
1,0,0,1,0,0,2690.0,2515.0,286.0,254.0,74.0,566.0,11785.0,2,2,0
1,0,0,0,0,1,2182.0,2032.0,119.0,278.0,162.0,890.0,18618.0,2,2,0
1,0,0,0,0,1,2344.0,2305.0,129.0,59.0,98.0,267.0,4487.0,2,2,0
0,0,0,0,1,0,2585.0,2536.0,94.0,88.0,15.0,183.0,863.0,2,2,0
1,0,0,1,0,0,2672.0,2488.0,324.0,282.0,54.0,613.0,13082.0,2,2,0
0,0,0,0,1,0,2215.0,2148.0,72.0,105.0,31.0,236.0,2232.0,2,2,0
0,0,0,0,1,0,2512.0,2441.0,75.0,98.0,17.0,207.0,1050.0,2,2,0
0,0,0,0,1,0,2025.0,1953.0,144.0,107.0,25.0,238.0,1824.0,2,2,0
1,0,0,1,0,0,2080.0,1790.0,72.0,336.0,81.0,919.0,15326.0,3,3,0
1,0,0,0,0,1,2028.0,1982.0,107.0,88.0,54.0,224.0,3442.0,2,2,2
1,0,0,0,1,0,2556.0,2451.0,342.0,141.0,33.0,313.0,2879.0,2,2,2
1,0,0,0,1,0,2529.0,2437.0,202.0,145.0,24.0,306.0,2085.0,2,2,2
1,0,0,0,1,0,2326.0,2241.0,139.0,151.0,87.0,394.0,10504.0,2,2,2
1,0,0,0,1,0,2448.0,2366.0,22.0,151.0,16.0,317.0,2031.0,2,2,2
1,0,0,0,1,0,2464.0,2402.0,7.0,102.0,22.0,232.0,1813.0,2,2,2
1,0,0,0,0,1,2634.0,2532.0,147.0,165.0,35.0,354.0,4022.0,2,2,2
1,0,0,0,0,1,2472.0,2020.0,356.0,747.0,429.0,1929.0,206146.0,3,3,2
1,0,0,1,0,0,2628.0,2424.0,357.0,332.0,86.0,726.0,18325.0,3,3,2
1,0,0,0,0,0,2396.0,2054.0,122.0,869.0,133.0,1894.0,25839.0,3,3,2
1,0,0,0,0,1,2556.0,2479.0,148.0,183.0,62.0,442.0,9868.0,2,2,2
1,0,0,0,0,0,2398.0,2319.0,86.0,133.0,44.0,320.0,5046.0,2,2,2
1,0,0,0,0,1,2520.0,2446.0,229.0,156.0,66.0,516.0,6699.0,2,2,2
0,1,0,0,0,1,2476.0,1889.0,93.0,938.0,195.0,2260.0,61943.0,3,3,2
0,1,0,0,0,1,2324.0,1396.0,105.0,1634.0,931.0,8638.0,650714.0,4,4,2
1,0,0,0,0,1,2644.0,2176.0,276.0,820.0,87.0,1729.0,57729.0,3,3,2
1,0,0,0,0,0,2874.0,2387.0,322.0,690.0,313.0,3461.0,56469.0,3,3,2
1,0,0,0,0,0,2581.0,2463.0,265.0,157.0,29.0,335.0,2275.0,2,2,2
1,0,0,0,0,0,2089.0,1644.0,62.0,720.0,101.0,2023.0,30125.0,3,3,2
1,0,0,0,0,1,2334.0,2276.0,74.0,107.0,148.0,422.0,12325.0,2,2,2
0,1,0,0,1,0,2467.0,2363.0,207.0,189.0,108.0,514.0,16303.0,2,2,2
0,0,0,0,1,0,2441.0,2370.0,25.0,109.0,43.0,252.0,3342.0,2,2,1
0,0,0,0,1,0,2551.0,2505.0,267.0,73.0,28.0,194.0,1869.0,2,2,1
0,1,0,0,1,0,2146.0,2030.0,41.0,186.0,67.0,431.0,9412.0,2,2,1
0,1,0,0,0,1,2445.0,2058.0,28.0,646.0,460.0,1914.0,200608.0,3,3,1
0,0,0,0,0,0,2552.0,2530.0,283.0,29.0,14.0,68.0,289.0,1,1,2
0,0,0,0,1,0,2519.0,2442.0,243.0,105.0,47.0,249.0,3125.0,2,2,2
1,0,0,0,0,1,2477.0,2195.0,19.0,432.0,84.0,919.0,22988.0,3,3,0
1,0,0,0,0,1,2503.0,2272.0,276.0,469.0,211.0,1185.0,75292.0,3,3,0
1,0,0,0,0,1,2504.0,2160.0,282.0,611.0,137.0,1454.0,51452.0,3,3,0
1,0,0,0,0,1,2398.0,2178.0,213.0,437.0,333.0,1282.0,109595.0,3,3,0
1,0,0,0,0,1,2463.0,2241.0,137.0,440.0,93.0,960.0,25691.0,3,3,0
1,0,0,0,0,1,2602.0,2447.0,108.0,447.0,256.0,1546.0,79271.0,3,3,0
1,0,0,0,0,1,2159.0,1849.0,161.0,661.0,297.0,2421.0,82126.0,3,3,0
1,0,0,0,0,1,2690.0,2496.0,304.0,294.0,43.0,633.0,8197.0,2,2,0
1,0,0,0,0,1,2479.0,2031.0,344.0,628.0,209.0,1475.0,55034.0,3,3,0
1,0,0,0,0,1,2070.0,1899.0,127.0,297.0,118.0,877.0,21639.0,2,2,0
1,0,0,0,0,1,2496.0,2246.0,185.0,446.0,201.0,1076.0,65393.0,3,3,0
0,1,0,0,1,0,2457.0,2351.0,106.0,179.0,152.0,560.0,20659.0,2,2,0
0,1,0,0,0,1,2368.0,2070.0,240.0,383.0,80.0,837.0,9209.0,3,3,0
1,0,0,0,1,0,2682.0,2620.0,287.0,108.0,64.0,289.0,5620.0,2,2,2
1,0,0,0,1,0,2498.0,2404.0,301.0,90.0,197.0,502.0,13214.0,2,2,2
1,0,0,0,1,0,2493.0,2413.0,50.0,122.0,26.0,261.0,1667.0,2,2,2
1,0,0,0,1,0,2578.0,2491.0,155.0,155.0,76.0,439.0,9156.0,2,2,2
1,0,0,0,1,0,2660.0,2578.0,81.0,139.0,31.0,325.0,3399.0,2,2,2
1,0,0,0,1,0,2675.0,2614.0,300.0,132.0,85.0,353.0,8080.0,2,2,2
1,0,0,0,1,0,2530.0,2455.0,55.0,63.0,151.0,364.0,5725.0,2,2,2
1,0,0,0,1,0,2641.0,2550.0,38.0,111.0,21.0,244.0,1610.0,2,2,2
1,0,0,0,1,0,2589.0,2531.0,245.0,100.0,155.0,422.0,10967.0,2,2,2
1,0,0,0,1,0,2517.0,2451.0,295.0,129.0,35.0,295.0,3249.0,2,2,2
1,0,0,0,1,0,2409.0,2322.0,54.0,144.0,237.0,756.0,23226.0,2,2,2
1,0,0,0,1,0,2556.0,2471.0,279.0,131.0,12.0,269.0,978.0,2,2,2
1,0,0,0,1,0,2103.0,1980.0,41.0,143.0,11.0,292.0,951.0,2,2,2
1,0,0,0,1,0,2791.0,2733.0,150.0,110.0,43.0,265.0,3724.0,2,2,2
1,0,0,0,1,0,2412.0,2331.0,45.0,123.0,56.0,296.0,5266.0,2,2,2
1,0,0,1,0,0,2520.0,2330.0,245.0,336.0,86.0,759.0,24036.0,3,3,2
0,1,0,0,0,0,2122.0,2078.0,55.0,61.0,18.0,142.0,888.0,2,2,2
1,0,0,0,0,0,1896.0,1791.0,43.0,181.0,60.0,415.0,8002.0,2,2,2
1,0,0,0,0,0,2872.0,2727.0,202.0,322.0,128.0,743.0,26328.0,3,3,2
1,0,0,0,0,0,2564.0,2548.0,98.0,26.0,106.0,230.0,1755.0,2,2,2
1,0,0,1,0,0,2566.0,2377.0,53.0,316.0,137.0,787.0,32766.0,3,3,1
0,0,0,0,1,0,2022.0,1957.0,115.0,91.0,23.0,203.0,1795.0,2,2,1
0,0,0,0,1,0,2243.0,2175.0,88.0,97.0,21.0,209.0,1463.0,2,2,2
0,0,0,0,1,0,2360.0,2295.0,32.0,81.0,22.0,185.0,1463.0,2,2,2
0,0,0,0,1,0,2094.0,2035.0,9.0,103.0,24.0,233.0,1945.0,2,2,2
0,0,0,0,1,0,2515.0,2426.0,47.0,107.0,26.0,234.0,1505.0,2,2,2
0,0,1,0,1,0,2117.0,1868.0,26.0,370.0,22.0,761.0,5402.0,3,3,2
0,0,1,0,1,0,2600.0,2569.0,61.0,55.0,41.0,149.0,1627.0,2,2,2
0,0,1,0,1,0,2476.0,2433.0,296.0,53.0,79.0,234.0,3486.0,2,2,2
0,0,0,0,1,0,2393.0,2269.0,36.0,110.0,30.0,248.0,2481.0,2,2,2
0,0,0,0,1,0,2236.0,2163.0,103.0,96.0,28.0,221.0,2007.0,2,2,2
1,0,0,0,0,1,2337.0,1828.0,26.0,833.0,239.0,2022.0,66640.0,3,3,2
1,0,0,0,0,1,2250.0,1975.0,99.0,430.0,97.0,927.0,19436.0,3,3,2
1,0,0,0,0,1,2211.0,1805.0,27.0,630.0,262.0,1934.0,55496.0,3,3,2
1,0,0,0,0,0,2476.0,2411.0,318.0,97.0,75.0,299.0,6031.0,2,2,2
0,0,0,0,1,0,1890.0,1829.0,111.0,96.0,17.0,202.0,1249.0,2,2,1
0,1,0,0,0,1,2143.0,1859.0,64.0,379.0,31.0,777.0,5317.0,3,3,1
0,1,0,0,0,1,2146.0,1508.0,115.0,924.0,108.0,1945.0,50472.0,3,3,2
0,0,1,0,1,0,2519.0,2364.0,283.0,226.0,38.0,479.0,4770.0,2,2,0
0,0,1,0,1,0,2139.0,2109.0,34.0,45.0,9.0,100.0,300.0,1,1,0
0,0,1,0,1,0,2318.0,2250.0,53.0,112.0,16.0,232.0,1176.0,2,2,0
0,0,1,0,1,0,2101.0,1999.0,263.0,155.0,40.0,353.0,4828.0,2,2,0
0,0,1,0,1,0,2103.0,2091.0,120.0,20.0,33.0,88.0,508.0,1,1,0
0,0,1,0,1,0,2547.0,2412.0,3.0,171.0,55.0,383.0,5611.0,2,2,0
0,0,1,0,1,0,2349.0,2226.0,280.0,175.0,24.0,360.0,1963.0,2,2,0
0,0,1,0,1,0,2277.0,2172.0,132.0,134.0,25.0,287.0,2019.0,2,2,0
0,0,1,0,1,0,2505.0,2414.0,258.0,193.0,84.0,491.0,10998.0,2,2,0
0,0,1,0,1,0,2589.0,2487.0,341.0,139.0,18.0,289.0,1034.0,2,2,0
0,0,1,0,1,0,2157.0,1965.0,122.0,309.0,67.0,681.0,8227.0,3,3,0
0,0,1,0,1,0,2093.0,2019.0,285.0,115.0,22.0,239.0,1550.0,2,2,0
0,0,1,0,1,0,1808.0,1709.0,134.0,149.0,86.0,468.0,4952.0,2,2,0
0,0,1,0,1,0,2132.0,2094.0,135.0,51.0,21.0,132.0,918.0,2,2,0
0,0,1,0,1,0,2163.0,1842.0,71.0,533.0,417.0,2133.0,109139.0,3,3,0
0,0,1,0,1,0,2130.0,2023.0,199.0,154.0,32.0,346.0,4239.0,2,2,0
0,0,1,0,1,0,2673.0,2652.0,127.0,23.0,55.0,135.0,1012.0,2,2,0
0,0,1,0,1,0,2146.0,1610.0,41.0,748.0,115.0,1625.0,20642.0,3,3,0
0,0,1,0,1,0,2258.0,2121.0,74.0,184.0,30.0,387.0,2205.0,2,2,0
0,0,1,0,1,0,2588.0,2494.0,111.0,118.0,42.0,286.0,3197.0,2,2,0
0,0,1,0,1,0,2209.0,2086.0,101.0,235.0,37.0,498.0,5811.0,2,2,0
0,0,1,0,1,0,2299.0,2137.0,78.0,284.0,70.0,655.0,17172.0,2,2,0
0,0,1,0,1,0,2136.0,2035.0,115.0,173.0,18.0,363.0,2153.0,2,2,0
0,0,1,0,1,0,2474.0,2244.0,32.0,366.0,60.0,778.0,9027.0,3,3,0
0,0,1,0,1,0,2583.0,2467.0,147.0,200.0,30.0,412.0,3987.0,2,2,0
0,0,1,0,1,0,2503.0,2292.0,20.0,273.0,46.0,586.0,8934.0,2,2,0
0,0,1,0,1,0,2624.0,2520.0,299.0,143.0,46.0,317.0,4575.0,2,2,0
0,0,1,0,1,0,2387.0,2266.0,47.0,199.0,54.0,465.0,9267.0,2,2,0
0,0,1,0,1,0,2508.0,2120.0,216.0,616.0,166.0,1950.0,66983.0,3,3,0
0,0,1,0,1,0,2456.0,2342.0,141.0,141.0,31.0,297.0,2010.0,2,2,0
0,0,1,0,1,0,2197.0,2077.0,248.0,184.0,29.0,384.0,2810.0,2,2,0
0,0,1,0,1,0,2232.0,2151.0,242.0,167.0,62.0,388.0,6975.0,2,2,0
0,0,1,0,1,0,2612.0,2524.0,310.0,122.0,25.0,259.0,2050.0,2,2,0
0,0,1,0,1,0,2358.0,2172.0,277.0,262.0,78.0,636.0,10291.0,2,2,0
0,0,1,0,1,0,2142.0,2011.0,10.0,261.0,58.0,584.0,11214.0,2,2,0
0,0,1,0,1,0,2266.0,2173.0,209.0,136.0,50.0,327.0,5853.0,2,2,0
0,0,1,0,1,0,2487.0,2459.0,287.0,23.0,38.0,115.0,469.0,1,1,0
0,0,1,0,1,0,2574.0,2448.0,313.0,116.0,28.0,253.0,1476.0,2,2,0
0,0,1,0,1,0,2597.0,2521.0,134.0,116.0,22.0,250.0,2084.0,2,2,0
0,0,1,0,1,0,2197.0,1982.0,295.0,307.0,36.0,649.0,6283.0,3,3,0
0,0,1,0,1,0,2030.0,1914.0,235.0,145.0,28.0,309.0,2676.0,2,2,0
0,0,1,0,1,0,1940.0,1758.0,33.0,214.0,54.0,470.0,8381.0,2,2,0
0,0,1,0,1,0,1977.0,1864.0,73.0,122.0,16.0,261.0,1245.0,2,2,0
0,0,1,0,1,0,2397.0,2324.0,347.0,111.0,18.0,242.0,1324.0,2,2,0
0,0,1,0,1,0,2390.0,2296.0,128.0,157.0,74.0,390.0,9051.0,2,2,0
0,0,1,0,1,0,2200.0,2182.0,9.0,20.0,35.0,91.0,498.0,1,1,0
0,0,1,0,1,0,2324.0,2235.0,299.0,143.0,20.0,305.0,2359.0,2,2,0
0,0,1,0,1,0,2463.0,2306.0,251.0,234.0,23.0,479.0,3309.0,2,2,0
0,0,1,0,1,0,2473.0,2374.0,123.0,158.0,38.0,340.0,3117.0,2,2,0
0,0,1,0,1,0,2520.0,2409.0,178.0,141.0,40.0,322.0,3894.0,2,2,0
0,0,1,0,1,0,2321.0,1514.0,103.0,1167.0,93.0,2426.0,21690.0,4,4,0
0,0,1,0,1,0,1953.0,1858.0,125.0,135.0,23.0,300.0,2708.0,2,2,0
0,0,1,0,1,0,2063.0,1628.0,123.0,601.0,35.0,1219.0,12992.0,3,3,0
0,0,1,0,1,0,1806.0,1777.0,147.0,36.0,49.0,149.0,936.0,1,1,0
0,0,1,0,1,0,2625.0,2480.0,48.0,209.0,21.0,435.0,2484.0,2,2,0
0,0,1,0,1,0,2141.0,2015.0,136.0,216.0,73.0,521.0,10207.0,2,2,0
0,0,1,0,1,0,2537.0,2284.0,178.0,444.0,216.0,1644.0,45754.0,3,3,0
0,0,1,0,1,0,2338.0,2213.0,255.0,179.0,48.0,405.0,6478.0,2,2,0
0,0,1,0,1,0,2162.0,2018.0,179.0,258.0,57.0,552.0,9035.0,2,2,0
0,0,1,0,1,0,2677.0,2652.0,130.0,31.0,60.0,152.0,1387.0,2,2,0
0,0,1,0,1,0,2411.0,2283.0,152.0,209.0,35.0,438.0,5348.0,2,2,0
0,0,1,0,1,0,2554.0,2427.0,302.0,164.0,28.0,348.0,2266.0,2,2,0
0,0,1,0,1,0,2354.0,2286.0,197.0,114.0,22.0,252.0,2171.0,2,2,0
0,0,1,0,1,0,2406.0,2340.0,44.0,113.0,31.0,255.0,2089.0,2,2,0
0,0,1,0,1,0,2238.0,2134.0,225.0,165.0,32.0,363.0,4291.0,2,2,0
0,0,1,0,1,0,2056.0,1943.0,243.0,165.0,34.0,409.0,2151.0,2,2,0
0,0,1,0,1,0,2038.0,1745.0,285.0,511.0,114.0,1140.0,28271.0,3,3,0
0,0,1,0,1,0,2348.0,2262.0,293.0,120.0,62.0,308.0,6279.0,2,2,0
0,0,1,0,1,0,1961.0,1784.0,354.0,301.0,24.0,631.0,5213.0,3,3,0
0,0,1,0,1,0,2147.0,1880.0,76.0,361.0,60.0,778.0,11685.0,3,3,0
0,0,1,0,1,0,1987.0,1904.0,163.0,139.0,39.0,331.0,3547.0,2,2,0
0,0,1,0,1,0,2623.0,2612.0,78.0,21.0,60.0,150.0,1103.0,2,2,0
0,0,1,0,1,0,2310.0,2221.0,51.0,125.0,60.0,416.0,5022.0,2,2,0
0,0,1,0,1,0,2061.0,1933.0,292.0,190.0,37.0,403.0,3752.0,2,2,0
0,0,1,0,1,0,2393.0,2313.0,352.0,123.0,10.0,252.0,1018.0,2,2,0
0,0,1,0,1,0,2304.0,2239.0,59.0,113.0,24.0,249.0,1607.0,2,2,0
0,0,1,0,1,0,2539.0,2419.0,244.0,164.0,68.0,395.0,6438.0,2,2,0
0,0,1,0,1,0,2185.0,1980.0,349.0,250.0,48.0,539.0,5323.0,2,2,0
0,0,1,0,1,0,1979.0,1780.0,299.0,265.0,111.0,783.0,10161.0,2,2,0
0,0,1,0,1,0,2277.0,1880.0,123.0,643.0,76.0,1340.0,30635.0,3,3,0
0,0,1,0,1,0,2071.0,1587.0,17.0,544.0,1101.0,3466.0,391167.0,4,4,0
0,0,1,0,1,0,2175.0,1520.0,109.0,961.0,123.0,2013.0,18783.0,3,3,0
0,0,1,0,1,0,2623.0,2496.0,42.0,171.0,25.0,356.0,2079.0,2,2,0
0,0,1,0,1,0,2114.0,1990.0,165.0,189.0,66.0,438.0,8647.0,2,2,0
0,0,1,0,1,0,1968.0,1773.0,134.0,290.0,36.0,624.0,7120.0,2,2,0
0,0,1,0,1,0,1493.0,1485.0,115.0,20.0,36.0,94.0,554.0,1,1,0
0,0,1,0,1,0,2330.0,2230.0,265.0,166.0,25.0,366.0,3707.0,2,2,0
0,0,1,0,1,0,2590.0,2503.0,227.0,144.0,32.0,314.0,2092.0,2,2,0
0,0,1,0,1,0,2490.0,2404.0,63.0,134.0,16.0,277.0,1173.0,2,2,0
0,0,1,0,1,0,2174.0,1996.0,28.0,280.0,39.0,588.0,6269.0,2,2,0
0,0,1,0,1,0,2572.0,2421.0,48.0,237.0,30.0,502.0,4267.0,2,2,0
0,0,1,0,1,0,2463.0,2447.0,82.0,37.0,19.0,98.0,517.0,1,1,0
0,0,1,0,1,0,2271.0,2143.0,233.0,206.0,71.0,487.0,8408.0,2,2,0
0,0,1,0,1,0,1837.0,1654.0,56.0,324.0,50.0,684.0,10353.0,3,3,0
0,0,1,0,1,0,1857.0,1667.0,42.0,315.0,35.0,658.0,4399.0,3,3,0
0,0,1,0,1,0,2118.0,1825.0,43.0,481.0,242.0,1417.0,40518.0,3,3,0
0,0,1,0,1,0,2098.0,1880.0,46.0,281.0,24.0,580.0,2518.0,2,2,0
0,0,1,0,1,0,2215.0,1974.0,13.0,322.0,50.0,693.0,4441.0,3,3,0
0,0,1,0,1,0,2035.0,1854.0,220.0,302.0,55.0,649.0,12032.0,3,3,0
0,0,1,0,1,0,2324.0,1812.0,47.0,704.0,130.0,1527.0,23675.0,3,3,0
0,0,1,0,1,0,2229.0,2113.0,90.0,186.0,80.0,493.0,12376.0,2,2,0
0,0,1,0,1,0,2536.0,2413.0,267.0,160.0,25.0,346.0,2115.0,2,2,0
0,0,1,0,1,0,2433.0,2326.0,134.0,191.0,26.0,404.0,2459.0,2,2,0
0,0,1,0,1,0,2380.0,2172.0,52.0,321.0,47.0,676.0,9012.0,3,3,0
0,0,1,0,1,0,2066.0,1916.0,255.0,250.0,33.0,520.0,4844.0,2,2,0
0,0,1,0,1,0,2520.0,2373.0,67.0,160.0,19.0,336.0,2077.0,2,2,0
0,0,1,0,1,0,2603.0,2504.0,38.0,113.0,30.0,246.0,2552.0,2,2,0
0,0,1,0,1,0,2408.0,1631.0,49.0,1240.0,429.0,4095.0,255221.0,4,4,0
0,0,1,0,1,0,2107.0,2090.0,125.0,34.0,20.0,92.0,529.0,1,1,0
0,0,1,0,1,0,2374.0,2266.0,284.0,129.0,18.0,262.0,1342.0,2,2,0
0,0,1,0,1,0,2507.0,2245.0,243.0,474.0,64.0,1007.0,21312.0,3,3,0
0,0,1,0,1,0,2194.0,2051.0,193.0,222.0,36.0,476.0,6513.0,2,2,0
0,0,1,0,1,0,2667.0,2513.0,208.0,244.0,56.0,551.0,7134.0,2,2,0
0,0,1,0,1,0,2089.0,2060.0,69.0,47.0,23.0,133.0,937.0,1,1,0
0,0,1,0,1,0,2679.0,2510.0,271.0,194.0,110.0,554.0,16020.0,2,2,0
0,0,1,0,1,0,2181.0,2160.0,147.0,32.0,67.0,166.0,1700.0,2,2,0
0,0,1,0,1,0,2673.0,2520.0,228.0,252.0,63.0,544.0,8357.0,2,2,0
0,0,1,0,1,0,2386.0,2365.0,64.0,33.0,58.0,150.0,941.0,2,2,0
0,0,1,0,1,0,2428.0,2343.0,175.0,131.0,30.0,300.0,2752.0,2,2,0
0,0,1,0,1,0,2008.0,1922.0,116.0,125.0,23.0,266.0,1912.0,2,2,0
0,0,1,0,1,0,2578.0,2561.0,20.0,24.0,35.0,108.0,729.0,1,1,0
0,0,1,0,1,0,2231.0,2150.0,173.0,165.0,72.0,403.0,9166.0,2,2,0
0,0,1,0,1,0,2433.0,2302.0,139.0,147.0,36.0,325.0,2977.0,2,2,0
0,0,1,0,1,0,2357.0,2183.0,261.0,206.0,60.0,534.0,6945.0,2,2,0
0,0,1,0,1,0,2005.0,1718.0,286.0,475.0,54.0,981.0,13326.0,3,3,0
0,0,1,0,1,0,2659.0,2482.0,316.0,258.0,49.0,546.0,5911.0,2,2,0
0,0,1,0,1,0,2172.0,1973.0,290.0,299.0,28.0,607.0,5712.0,2,2,0
0,0,1,0,1,0,2067.0,1905.0,70.0,204.0,61.0,459.0,6442.0,2,2,0
0,0,1,0,1,0,1982.0,1673.0,233.0,529.0,79.0,1127.0,19944.0,3,3,0
0,0,1,0,1,0,2294.0,2202.0,84.0,163.0,63.0,388.0,6667.0,2,2,0
0,0,1,0,1,0,2066.0,1864.0,87.0,307.0,68.0,686.0,5847.0,3,3,0
0,0,1,0,1,0,2297.0,2181.0,135.0,204.0,100.0,518.0,10471.0,2,2,0
0,0,1,0,1,0,2183.0,1760.0,283.0,719.0,58.0,1484.0,20672.0,3,3,0
0,1,0,0,0,1,2185.0,1942.0,268.0,481.0,92.0,1097.0,28784.0,3,3,0
0,1,0,0,0,1,2106.0,1875.0,338.0,491.0,273.0,1308.0,65711.0,3,3,0
0,1,0,0,0,1,2082.0,1754.0,122.0,600.0,97.0,1288.0,26680.0,3,3,0
0,1,0,0,0,1,2298.0,1790.0,306.0,943.0,152.0,2024.0,54647.0,3,3,0
